Week_Index,Partner,SKU,Category,Planned_Units,Planned_Revenue,Planned_GM_Dollars
12,NuOrder_Direct,SKU00360,Outerwear,2,254.08,123.7
12,NuOrder_Direct,SKU00363,Tops & Blouses,3,113.43,66.18
12,NuOrder_Direct,SKU00378,Men's Denim,2,102.24,49.72
12,NuOrder_Direct,SKU00392,Graphic Tees,5,123.0,79.65
12,NuOrder_Direct,SKU00393,Graphic Tees,6,124.08,72.12
12,NuOrder_Direct,SKU00415,Activewear,5,305.6,179.15
12,NuOrder_Direct,SKU00417,Aerie Intimates,1,20.42,11.87
12,NuOrder_Direct,SKU00460,Men's Denim,1,59.31,31.79
12,NuOrder_Direct,SKU00461,Men's Denim,4,210.48,99.12
12,NuOrder_Direct,SKU00469,Women's Denim,1,52.02,26.09
12,NuOrder_Direct,SKU00470,Seasonal Capsule,6,561.54,291.24
12,NuOrder_Direct,SKU00488,Aerie Intimates,1,31.36,18.26
12,NuOrder_Direct,SKU00495,Tops & Blouses,6,125.58,70.62
12,NuOrder_Direct,SKU00497,Outerwear,3,297.9,136.59
12,NuOrder_Direct,SKU00512,Graphic Tees,13,365.82,213.72
12,NuOrder_Direct,SKU00513,Seasonal Capsule,2,191.94,101.02
12,NuOrder_Direct,SKU00515,Men's Denim,3,193.41,100.29
12,NuOrder_Direct,SKU00516,Men's Denim,1,67.14,36.09
12,NuOrder_Direct,SKU00519,Seasonal Capsule,1,96.22,49.07
12,NuOrder_Direct,SKU00556,Graphic Tees,4,53.4,32.4
12,NuOrder_Direct,SKU00567,Graphic Tees,7,209.3,132.23
12,NuOrder_Direct,SKU00579,Tops & Blouses,2,52.98,28.82
12,NuOrder_Direct,SKU00594,Graphic Tees,9,136.89,80.28
12,NuOrder_Direct,SKU00595,Loungewear,4,172.36,94.92
13,NuOrder_Direct,SKU00010,Activewear,1,46.79,27.5
13,NuOrder_Direct,SKU00027,Women's Denim,2,125.86,64.34
13,NuOrder_Direct,SKU00039,Activewear,1,27.12,13.82
13,NuOrder_Direct,SKU00041,Women's Denim,9,574.11,336.69
13,NuOrder_Direct,SKU00042,Tops & Blouses,1,49.81,26.12
13,NuOrder_Direct,SKU00043,Men's Denim,2,115.04,63.04
13,NuOrder_Direct,SKU00049,Outerwear,1,95.82,49.79
13,NuOrder_Direct,SKU00062,Aerie Intimates,4,73.0,43.16
13,NuOrder_Direct,SKU00064,Graphic Tees,1,18.21,10.34
13,NuOrder_Direct,SKU00087,Accessories,6,133.44,85.26
13,NuOrder_Direct,SKU00112,Women's Denim,8,460.88,254.64
13,NuOrder_Direct,SKU00128,Loungewear,6,287.7,175.38
13,NuOrder_Direct,SKU00130,Tops & Blouses,2,41.36,23.96
13,NuOrder_Direct,SKU00140,Seasonal Capsule,1,92.16,46.05
13,NuOrder_Direct,SKU00149,Men's Denim,3,234.48,131.7
13,NuOrder_Direct,SKU00161,Graphic Tees,13,260.39,147.81
13,NuOrder_Direct,SKU00164,Tops & Blouses,2,42.06,24.0
13,NuOrder_Direct,SKU00178,Graphic Tees,6,115.62,75.12
13,NuOrder_Direct,SKU00187,Loungewear,3,134.22,71.19
13,NuOrder_Direct,SKU00203,Women's Denim,7,324.59,191.1
13,NuOrder_Direct,SKU00214,Women's Denim,4,279.0,163.36
13,NuOrder_Direct,SKU00218,Accessories,2,54.34,34.14
13,NuOrder_Direct,SKU00245,Men's Denim,3,183.09,87.27
13,NuOrder_Direct,SKU00262,Seasonal Capsule,2,100.16,52.02
13,NuOrder_Direct,SKU00272,Loungewear,6,168.78,95.88
13,NuOrder_Direct,SKU00273,Loungewear,1,28.16,16.1
13,NuOrder_Direct,SKU00280,Accessories,2,36.16,22.06
13,NuOrder_Direct,SKU00284,Men's Denim,4,205.84,104.4
13,NuOrder_Direct,SKU00289,Aerie Intimates,4,94.52,57.12
13,NuOrder_Direct,SKU00295,Women's Denim,1,52.69,29.95
13,NuOrder_Direct,SKU00304,Activewear,4,111.32,57.6
13,NuOrder_Direct,SKU00305,Accessories,1,27.92,18.14
13,NuOrder_Direct,SKU00308,Aerie Intimates,5,167.15,103.45
13,NuOrder_Direct,SKU00313,Men's Denim,1,74.79,41.01
13,NuOrder_Direct,SKU00315,Loungewear,2,115.18,61.32
13,NuOrder_Direct,SKU00321,Outerwear,4,286.08,151.56
13,NuOrder_Direct,SKU00323,Activewear,4,103.24,60.24
13,NuOrder_Direct,SKU00324,Aerie Intimates,20,552.8,316.0
13,NuOrder_Direct,SKU00332,Accessories,4,56.96,34.24
13,NuOrder_Direct,SKU00343,Women's Denim,1,41.95,22.03
13,NuOrder_Direct,SKU00345,Graphic Tees,2,44.9,27.74
13,NuOrder_Direct,SKU00352,Loungewear,4,112.96,61.96
13,NuOrder_Direct,SKU00358,Outerwear,3,331.95,151.17
13,NuOrder_Direct,SKU00360,Outerwear,3,381.12,185.55
13,NuOrder_Direct,SKU00363,Tops & Blouses,2,75.62,44.12
13,NuOrder_Direct,SKU00378,Men's Denim,2,102.24,49.72
13,NuOrder_Direct,SKU00392,Graphic Tees,5,123.0,79.65
13,NuOrder_Direct,SKU00393,Graphic Tees,6,124.08,72.12
13,NuOrder_Direct,SKU00415,Activewear,4,244.48,143.32
13,NuOrder_Direct,SKU00417,Aerie Intimates,1,20.42,11.87
13,NuOrder_Direct,SKU00460,Men's Denim,1,59.31,31.79
13,NuOrder_Direct,SKU00461,Men's Denim,4,210.48,99.12
13,NuOrder_Direct,SKU00469,Women's Denim,1,52.02,26.09
13,NuOrder_Direct,SKU00470,Seasonal Capsule,6,561.54,291.24
13,NuOrder_Direct,SKU00488,Aerie Intimates,1,31.36,18.26
13,NuOrder_Direct,SKU00495,Tops & Blouses,5,104.65,58.85
13,NuOrder_Direct,SKU00497,Outerwear,4,397.2,182.12
13,NuOrder_Direct,SKU00512,Graphic Tees,14,393.96,230.16
13,NuOrder_Direct,SKU00513,Seasonal Capsule,2,191.94,101.02
13,NuOrder_Direct,SKU00515,Men's Denim,3,193.41,100.29
13,NuOrder_Direct,SKU00516,Men's Denim,1,67.14,36.09
13,NuOrder_Direct,SKU00519,Seasonal Capsule,1,96.22,49.07
13,NuOrder_Direct,SKU00534,Outerwear,2,138.38,66.24
13,NuOrder_Direct,SKU00540,Women's Denim,1,51.79,27.81
13,NuOrder_Direct,SKU00550,Accessories,2,60.18,38.7
13,NuOrder_Direct,SKU00556,Graphic Tees,4,53.4,32.4
13,NuOrder_Direct,SKU00567,Graphic Tees,7,209.3,132.23
13,NuOrder_Direct,SKU00579,Tops & Blouses,2,52.98,28.82
13,NuOrder_Direct,SKU00594,Graphic Tees,9,136.89,80.28
13,NuOrder_Direct,SKU00595,Loungewear,4,172.36,94.92
14,NuOrder_Direct,SKU00010,Activewear,1,46.79,27.5
14,NuOrder_Direct,SKU00027,Women's Denim,3,188.79,96.51
14,NuOrder_Direct,SKU00037,Aerie Intimates,1,15.2,8.86
14,NuOrder_Direct,SKU00039,Activewear,1,27.12,13.82
14,NuOrder_Direct,SKU00041,Women's Denim,10,637.9,374.1
14,NuOrder_Direct,SKU00042,Tops & Blouses,1,49.81,26.12
14,NuOrder_Direct,SKU00043,Men's Denim,2,115.04,63.04
14,NuOrder_Direct,SKU00062,Aerie Intimates,5,91.25,53.95
14,NuOrder_Direct,SKU00064,Graphic Tees,1,18.21,10.34
14,NuOrder_Direct,SKU00071,Accessories,7,145.67,88.97
14,NuOrder_Direct,SKU00087,Accessories,6,133.44,85.26
14,NuOrder_Direct,SKU00112,Women's Denim,9,518.49,286.47
14,NuOrder_Direct,SKU00128,Loungewear,7,335.65,204.61
14,NuOrder_Direct,SKU00130,Tops & Blouses,2,41.36,23.96
14,NuOrder_Direct,SKU00140,Seasonal Capsule,1,92.16,46.05
14,NuOrder_Direct,SKU00149,Men's Denim,3,234.48,131.7
14,NuOrder_Direct,SKU00161,Graphic Tees,13,260.39,147.81
14,NuOrder_Direct,SKU00164,Tops & Blouses,2,42.06,24.0
14,NuOrder_Direct,SKU00178,Graphic Tees,6,115.62,75.12
14,NuOrder_Direct,SKU00187,Loungewear,3,134.22,71.19
14,NuOrder_Direct,SKU00203,Women's Denim,8,370.96,218.4
14,NuOrder_Direct,SKU00214,Women's Denim,4,279.0,163.36
14,NuOrder_Direct,SKU00216,Women's Denim,3,125.04,68.22
14,NuOrder_Direct,SKU00218,Accessories,2,54.34,34.14
14,NuOrder_Direct,SKU00245,Men's Denim,3,183.09,87.27
14,NuOrder_Direct,SKU00262,Seasonal Capsule,3,150.24,78.03
14,NuOrder_Direct,SKU00263,Women's Denim,3,175.77,97.83
14,NuOrder_Direct,SKU00272,Loungewear,7,196.91,111.86
14,NuOrder_Direct,SKU00273,Loungewear,1,28.16,16.1
14,NuOrder_Direct,SKU00280,Accessories,3,54.24,33.09
14,NuOrder_Direct,SKU00284,Men's Denim,4,205.84,104.4
14,NuOrder_Direct,SKU00289,Aerie Intimates,4,94.52,57.12
14,NuOrder_Direct,SKU00295,Women's Denim,1,52.69,29.95
14,NuOrder_Direct,SKU00304,Activewear,4,111.32,57.6
14,NuOrder_Direct,SKU00305,Accessories,1,27.92,18.14
14,NuOrder_Direct,SKU00308,Aerie Intimates,5,167.15,103.45
14,NuOrder_Direct,SKU00313,Men's Denim,2,149.58,82.02
14,NuOrder_Direct,SKU00315,Loungewear,2,115.18,61.32
14,NuOrder_Direct,SKU00321,Outerwear,2,143.04,75.78
14,NuOrder_Direct,SKU00323,Activewear,4,103.24,60.24
14,NuOrder_Direct,SKU00324,Aerie Intimates,20,552.8,316.0
14,NuOrder_Direct,SKU00332,Accessories,5,71.2,42.8
14,NuOrder_Direct,SKU00343,Women's Denim,2,83.9,44.06
14,NuOrder_Direct,SKU00345,Graphic Tees,2,44.9,27.74
14,NuOrder_Direct,SKU00352,Loungewear,5,141.2,77.45
14,NuOrder_Direct,SKU00358,Outerwear,2,221.3,100.78
14,NuOrder_Direct,SKU00360,Outerwear,2,254.08,123.7
14,NuOrder_Direct,SKU00363,Tops & Blouses,2,75.62,44.12
14,NuOrder_Direct,SKU00378,Men's Denim,2,102.24,49.72
14,NuOrder_Direct,SKU00392,Graphic Tees,5,123.0,79.65
14,NuOrder_Direct,SKU00393,Graphic Tees,6,124.08,72.12
14,NuOrder_Direct,SKU00415,Activewear,4,244.48,143.32
14,NuOrder_Direct,SKU00417,Aerie Intimates,2,40.84,23.74
14,NuOrder_Direct,SKU00427,Tops & Blouses,1,25.21,13.95
14,NuOrder_Direct,SKU00460,Men's Denim,1,59.31,31.79
14,NuOrder_Direct,SKU00461,Men's Denim,4,210.48,99.12
14,NuOrder_Direct,SKU00469,Women's Denim,1,52.02,26.09
14,NuOrder_Direct,SKU00470,Seasonal Capsule,7,655.13,339.78
14,NuOrder_Direct,SKU00486,Seasonal Capsule,1,66.6,35.18
14,NuOrder_Direct,SKU00488,Aerie Intimates,1,31.36,18.26
14,NuOrder_Direct,SKU00495,Tops & Blouses,5,104.65,58.85
14,NuOrder_Direct,SKU00497,Outerwear,3,297.9,136.59
14,NuOrder_Direct,SKU00512,Graphic Tees,14,393.96,230.16
14,NuOrder_Direct,SKU00513,Seasonal Capsule,2,191.94,101.02
14,NuOrder_Direct,SKU00515,Men's Denim,3,193.41,100.29
14,NuOrder_Direct,SKU00516,Men's Denim,1,67.14,36.09
14,NuOrder_Direct,SKU00519,Seasonal Capsule,1,96.22,49.07
14,NuOrder_Direct,SKU00534,Outerwear,1,69.19,33.12
14,NuOrder_Direct,SKU00540,Women's Denim,1,51.79,27.81
14,NuOrder_Direct,SKU00550,Accessories,2,60.18,38.7
14,NuOrder_Direct,SKU00556,Graphic Tees,4,53.4,32.4
14,NuOrder_Direct,SKU00567,Graphic Tees,7,209.3,132.23
14,NuOrder_Direct,SKU00579,Tops & Blouses,2,52.98,28.82
14,NuOrder_Direct,SKU00594,Graphic Tees,9,136.89,80.28
14,NuOrder_Direct,SKU00595,Loungewear,4,172.36,94.92
15,NuOrder_Direct,SKU00010,Activewear,1,46.79,27.5
15,NuOrder_Direct,SKU00025,Tops & Blouses,2,81.54,45.56
15,NuOrder_Direct,SKU00027,Women's Denim,3,188.79,96.51
15,NuOrder_Direct,SKU00037,Aerie Intimates,1,15.2,8.86
15,NuOrder_Direct,SKU00039,Activewear,1,27.12,13.82
15,NuOrder_Direct,SKU00041,Women's Denim,10,637.9,374.1
15,NuOrder_Direct,SKU00042,Tops & Blouses,1,49.81,26.12
15,NuOrder_Direct,SKU00043,Men's Denim,1,57.52,31.52
15,NuOrder_Direct,SKU00049,Outerwear,1,95.82,49.79
15,NuOrder_Direct,SKU00062,Aerie Intimates,5,91.25,53.95
15,NuOrder_Direct,SKU00064,Graphic Tees,1,18.21,10.34
15,NuOrder_Direct,SKU00071,Accessories,7,145.67,88.97
15,NuOrder_Direct,SKU00087,Accessories,6,133.44,85.26
15,NuOrder_Direct,SKU00112,Women's Denim,8,460.88,254.64
15,NuOrder_Direct,SKU00128,Loungewear,7,335.65,204.61
15,NuOrder_Direct,SKU00130,Tops & Blouses,2,41.36,23.96
15,NuOrder_Direct,SKU00140,Seasonal Capsule,1,92.16,46.05
15,NuOrder_Direct,SKU00149,Men's Denim,3,234.48,131.7
15,NuOrder_Direct,SKU00151,Seasonal Capsule,6,543.66,267.9
15,NuOrder_Direct,SKU00161,Graphic Tees,12,240.36,136.44
15,NuOrder_Direct,SKU00164,Tops & Blouses,1,21.03,12.0
15,NuOrder_Direct,SKU00178,Graphic Tees,5,96.35,62.6
15,NuOrder_Direct,SKU00187,Loungewear,3,134.22,71.19
15,NuOrder_Direct,SKU00203,Women's Denim,8,370.96,218.4
15,NuOrder_Direct,SKU00214,Women's Denim,4,279.0,163.36
15,NuOrder_Direct,SKU00216,Women's Denim,3,125.04,68.22
15,NuOrder_Direct,SKU00218,Accessories,2,54.34,34.14
15,NuOrder_Direct,SKU00225,Aerie Intimates,2,60.42,33.1
15,NuOrder_Direct,SKU00245,Men's Denim,3,183.09,87.27
15,NuOrder_Direct,SKU00262,Seasonal Capsule,3,150.24,78.03
15,NuOrder_Direct,SKU00263,Women's Denim,3,175.77,97.83
15,NuOrder_Direct,SKU00272,Loungewear,7,196.91,111.86
15,NuOrder_Direct,SKU00273,Loungewear,1,28.16,16.1
15,NuOrder_Direct,SKU00280,Accessories,2,36.16,22.06
15,NuOrder_Direct,SKU00284,Men's Denim,4,205.84,104.4
15,NuOrder_Direct,SKU00289,Aerie Intimates,4,94.52,57.12
15,NuOrder_Direct,SKU00295,Women's Denim,1,52.69,29.95
15,NuOrder_Direct,SKU00304,Activewear,5,139.15,72.0
15,NuOrder_Direct,SKU00305,Accessories,1,27.92,18.14
15,NuOrder_Direct,SKU00308,Aerie Intimates,5,167.15,103.45
15,NuOrder_Direct,SKU00313,Men's Denim,1,74.79,41.01
15,NuOrder_Direct,SKU00315,Loungewear,2,115.18,61.32
15,NuOrder_Direct,SKU00321,Outerwear,3,214.56,113.67
15,NuOrder_Direct,SKU00323,Activewear,4,103.24,60.24
15,NuOrder_Direct,SKU00324,Aerie Intimates,22,608.08,347.6
15,NuOrder_Direct,SKU00332,Accessories,5,71.2,42.8
15,NuOrder_Direct,SKU00342,Tops & Blouses,10,343.3,203.2
15,NuOrder_Direct,SKU00343,Women's Denim,2,83.9,44.06
15,NuOrder_Direct,SKU00345,Graphic Tees,2,44.9,27.74
15,NuOrder_Direct,SKU00352,Loungewear,5,141.2,77.45
15,NuOrder_Direct,SKU00358,Outerwear,2,221.3,100.78
15,NuOrder_Direct,SKU00360,Outerwear,2,254.08,123.7
15,NuOrder_Direct,SKU00363,Tops & Blouses,2,75.62,44.12
15,NuOrder_Direct,SKU00378,Men's Denim,2,102.24,49.72
15,NuOrder_Direct,SKU00392,Graphic Tees,4,98.4,63.72
15,NuOrder_Direct,SKU00393,Graphic Tees,6,124.08,72.12
15,NuOrder_Direct,SKU00415,Activewear,5,305.6,179.15
15,NuOrder_Direct,SKU00417,Aerie Intimates,2,40.84,23.74
15,NuOrder_Direct,SKU00427,Tops & Blouses,1,25.21,13.95
15,NuOrder_Direct,SKU00460,Men's Denim,1,59.31,31.79
15,NuOrder_Direct,SKU00461,Men's Denim,4,210.48,99.12
15,NuOrder_Direct,SKU00469,Women's Denim,1,52.02,26.09
15,NuOrder_Direct,SKU00470,Seasonal Capsule,7,655.13,339.78
15,NuOrder_Direct,SKU00473,Men's Denim,3,216.0,111.63
15,NuOrder_Direct,SKU00487,Men's Denim,6,345.24,176.82
15,NuOrder_Direct,SKU00488,Aerie Intimates,1,31.36,18.26
15,NuOrder_Direct,SKU00495,Tops & Blouses,5,104.65,58.85
15,NuOrder_Direct,SKU00497,Outerwear,3,297.9,136.59
15,NuOrder_Direct,SKU00512,Graphic Tees,13,365.82,213.72
15,NuOrder_Direct,SKU00513,Seasonal Capsule,2,191.94,101.02
15,NuOrder_Direct,SKU00515,Men's Denim,3,193.41,100.29
15,NuOrder_Direct,SKU00516,Men's Denim,1,67.14,36.09
15,NuOrder_Direct,SKU00519,Seasonal Capsule,1,96.22,49.07
15,NuOrder_Direct,SKU00534,Outerwear,1,69.19,33.12
15,NuOrder_Direct,SKU00540,Women's Denim,1,51.79,27.81
15,NuOrder_Direct,SKU00550,Accessories,2,60.18,38.7
15,NuOrder_Direct,SKU00556,Graphic Tees,4,53.4,32.4
15,NuOrder_Direct,SKU00567,Graphic Tees,7,209.3,132.23
15,NuOrder_Direct,SKU00579,Tops & Blouses,2,52.98,28.82
15,NuOrder_Direct,SKU00594,Graphic Tees,8,121.68,71.36
15,NuOrder_Direct,SKU00595,Loungewear,4,172.36,94.92
16,NuOrder_Direct,SKU00010,Activewear,1,46.79,27.5
16,NuOrder_Direct,SKU00025,Tops & Blouses,2,81.54,45.56
16,NuOrder_Direct,SKU00027,Women's Denim,2,125.86,64.34
16,NuOrder_Direct,SKU00037,Aerie Intimates,1,15.2,8.86
16,NuOrder_Direct,SKU00039,Activewear,1,27.12,13.82
16,NuOrder_Direct,SKU00041,Women's Denim,9,574.11,336.69
16,NuOrder_Direct,SKU00042,Tops & Blouses,1,49.81,26.12
16,NuOrder_Direct,SKU00043,Men's Denim,2,115.04,63.04
16,NuOrder_Direct,SKU00049,Outerwear,1,95.82,49.79
16,NuOrder_Direct,SKU00062,Aerie Intimates,5,91.25,53.95
16,NuOrder_Direct,SKU00064,Graphic Tees,1,18.21,10.34
16,NuOrder_Direct,SKU00071,Accessories,6,124.86,76.26
16,NuOrder_Direct,SKU00087,Accessories,5,111.2,71.05
16,NuOrder_Direct,SKU00112,Women's Denim,8,460.88,254.64
16,NuOrder_Direct,SKU00128,Loungewear,6,287.7,175.38
16,NuOrder_Direct,SKU00130,Tops & Blouses,2,41.36,23.96
16,NuOrder_Direct,SKU00140,Seasonal Capsule,1,92.16,46.05
16,NuOrder_Direct,SKU00149,Men's Denim,3,234.48,131.7
16,NuOrder_Direct,SKU00151,Seasonal Capsule,5,453.05,223.25
16,NuOrder_Direct,SKU00161,Graphic Tees,13,260.39,147.81
16,NuOrder_Direct,SKU00164,Tops & Blouses,2,42.06,24.0
16,NuOrder_Direct,SKU00178,Graphic Tees,6,115.62,75.12
16,NuOrder_Direct,SKU00187,Loungewear,3,134.22,71.19
16,NuOrder_Direct,SKU00203,Women's Denim,7,324.59,191.1
16,NuOrder_Direct,SKU00214,Women's Denim,4,279.0,163.36
16,NuOrder_Direct,SKU00216,Women's Denim,3,125.04,68.22
16,NuOrder_Direct,SKU00218,Accessories,2,54.34,34.14
16,NuOrder_Direct,SKU00225,Aerie Intimates,2,60.42,33.1
16,NuOrder_Direct,SKU00245,Men's Denim,3,183.09,87.27
16,NuOrder_Direct,SKU00262,Seasonal Capsule,2,100.16,52.02
16,NuOrder_Direct,SKU00263,Women's Denim,3,175.77,97.83
16,NuOrder_Direct,SKU00272,Loungewear,6,168.78,95.88
16,NuOrder_Direct,SKU00273,Loungewear,1,28.16,16.1
16,NuOrder_Direct,SKU00280,Accessories,2,36.16,22.06
16,NuOrder_Direct,SKU00284,Men's Denim,4,205.84,104.4
16,NuOrder_Direct,SKU00289,Aerie Intimates,5,118.15,71.4
16,NuOrder_Direct,SKU00295,Women's Denim,1,52.69,29.95
16,NuOrder_Direct,SKU00304,Activewear,5,139.15,72.0
16,NuOrder_Direct,SKU00305,Accessories,1,27.92,18.14
16,NuOrder_Direct,SKU00308,Aerie Intimates,6,200.58,124.14
16,NuOrder_Direct,SKU00313,Men's Denim,2,149.58,82.02
16,NuOrder_Direct,SKU00315,Loungewear,2,115.18,61.32
16,NuOrder_Direct,SKU00321,Outerwear,3,214.56,113.67
16,NuOrder_Direct,SKU00323,Activewear,4,103.24,60.24
16,NuOrder_Direct,SKU00324,Aerie Intimates,24,663.36,379.2
16,NuOrder_Direct,SKU00332,Accessories,4,56.96,34.24
16,NuOrder_Direct,SKU00342,Tops & Blouses,10,343.3,203.2
16,NuOrder_Direct,SKU00343,Women's Denim,1,41.95,22.03
16,NuOrder_Direct,SKU00345,Graphic Tees,3,67.35,41.61
16,NuOrder_Direct,SKU00352,Loungewear,4,112.96,61.96
16,NuOrder_Direct,SKU00358,Outerwear,2,221.3,100.78
16,NuOrder_Direct,SKU00360,Outerwear,2,254.08,123.7
16,NuOrder_Direct,SKU00363,Tops & Blouses,2,75.62,44.12
16,NuOrder_Direct,SKU00378,Men's Denim,2,102.24,49.72
16,NuOrder_Direct,SKU00392,Graphic Tees,5,123.0,79.65
16,NuOrder_Direct,SKU00393,Graphic Tees,6,124.08,72.12
16,NuOrder_Direct,SKU00415,Activewear,5,305.6,179.15
16,NuOrder_Direct,SKU00417,Aerie Intimates,2,40.84,23.74
16,NuOrder_Direct,SKU00427,Tops & Blouses,1,25.21,13.95
16,NuOrder_Direct,SKU00460,Men's Denim,1,59.31,31.79
16,NuOrder_Direct,SKU00461,Men's Denim,4,210.48,99.12
16,NuOrder_Direct,SKU00469,Women's Denim,1,52.02,26.09
16,NuOrder_Direct,SKU00470,Seasonal Capsule,6,561.54,291.24
16,NuOrder_Direct,SKU00473,Men's Denim,3,216.0,111.63
16,NuOrder_Direct,SKU00487,Men's Denim,7,402.78,206.29
16,NuOrder_Direct,SKU00488,Aerie Intimates,1,31.36,18.26
16,NuOrder_Direct,SKU00495,Tops & Blouses,5,104.65,58.85
16,NuOrder_Direct,SKU00497,Outerwear,3,297.9,136.59
16,NuOrder_Direct,SKU00512,Graphic Tees,14,393.96,230.16
16,NuOrder_Direct,SKU00513,Seasonal Capsule,2,191.94,101.02
16,NuOrder_Direct,SKU00515,Men's Denim,3,193.41,100.29
16,NuOrder_Direct,SKU00516,Men's Denim,1,67.14,36.09
16,NuOrder_Direct,SKU00519,Seasonal Capsule,1,96.22,49.07
16,NuOrder_Direct,SKU00529,Men's Denim,1,51.03,24.36
16,NuOrder_Direct,SKU00530,Loungewear,1,42.91,24.92
16,NuOrder_Direct,SKU00534,Outerwear,1,69.19,33.12
16,NuOrder_Direct,SKU00540,Women's Denim,1,51.79,27.81
16,NuOrder_Direct,SKU00550,Accessories,2,60.18,38.7
16,NuOrder_Direct,SKU00556,Graphic Tees,4,53.4,32.4
16,NuOrder_Direct,SKU00567,Graphic Tees,7,209.3,132.23
16,NuOrder_Direct,SKU00578,Seasonal Capsule,3,288.48,150.12
16,NuOrder_Direct,SKU00579,Tops & Blouses,2,52.98,28.82
16,NuOrder_Direct,SKU00594,Graphic Tees,9,136.89,80.28
16,NuOrder_Direct,SKU00595,Loungewear,4,172.36,94.92
17,NuOrder_Direct,SKU00010,Activewear,1,46.79,27.5
17,NuOrder_Direct,SKU00020,Aerie Intimates,18,490.14,287.46
17,NuOrder_Direct,SKU00025,Tops & Blouses,2,81.54,45.56
17,NuOrder_Direct,SKU00027,Women's Denim,3,188.79,96.51
17,NuOrder_Direct,SKU00037,Aerie Intimates,1,15.2,8.86
17,NuOrder_Direct,SKU00039,Activewear,1,27.12,13.82
17,NuOrder_Direct,SKU00041,Women's Denim,11,701.69,411.51
17,NuOrder_Direct,SKU00042,Tops & Blouses,1,49.81,26.12
17,NuOrder_Direct,SKU00043,Men's Denim,1,57.52,31.52
17,NuOrder_Direct,SKU00062,Aerie Intimates,5,91.25,53.95
17,NuOrder_Direct,SKU00064,Graphic Tees,1,18.21,10.34
17,NuOrder_Direct,SKU00071,Accessories,7,145.67,88.97
17,NuOrder_Direct,SKU00087,Accessories,6,133.44,85.26
17,NuOrder_Direct,SKU00103,Aerie Intimates,6,107.76,59.1
17,NuOrder_Direct,SKU00112,Women's Denim,9,518.49,286.47
17,NuOrder_Direct,SKU00128,Loungewear,6,287.7,175.38
17,NuOrder_Direct,SKU00130,Tops & Blouses,2,41.36,23.96
17,NuOrder_Direct,SKU00140,Seasonal Capsule,1,92.16,46.05
17,NuOrder_Direct,SKU00149,Men's Denim,3,234.48,131.7
17,NuOrder_Direct,SKU00151,Seasonal Capsule,5,453.05,223.25
17,NuOrder_Direct,SKU00161,Graphic Tees,11,220.33,125.07
17,NuOrder_Direct,SKU00164,Tops & Blouses,2,42.06,24.0
17,NuOrder_Direct,SKU00170,Outerwear,3,379.11,199.74
17,NuOrder_Direct,SKU00178,Graphic Tees,5,96.35,62.6
17,NuOrder_Direct,SKU00187,Loungewear,3,134.22,71.19
17,NuOrder_Direct,SKU00203,Women's Denim,8,370.96,218.4
17,NuOrder_Direct,SKU00214,Women's Denim,5,348.75,204.2
17,NuOrder_Direct,SKU00216,Women's Denim,3,125.04,68.22
17,NuOrder_Direct,SKU00218,Accessories,2,54.34,34.14
17,NuOrder_Direct,SKU00225,Aerie Intimates,2,60.42,33.1
17,NuOrder_Direct,SKU00245,Men's Denim,3,183.09,87.27
17,NuOrder_Direct,SKU00262,Seasonal Capsule,2,100.16,52.02
17,NuOrder_Direct,SKU00263,Women's Denim,3,175.77,97.83
17,NuOrder_Direct,SKU00272,Loungewear,6,168.78,95.88
17,NuOrder_Direct,SKU00273,Loungewear,1,28.16,16.1
17,NuOrder_Direct,SKU00280,Accessories,3,54.24,33.09
17,NuOrder_Direct,SKU00284,Men's Denim,4,205.84,104.4
17,NuOrder_Direct,SKU00289,Aerie Intimates,4,94.52,57.12
17,NuOrder_Direct,SKU00290,Outerwear,1,90.64,39.01
17,NuOrder_Direct,SKU00295,Women's Denim,1,52.69,29.95
17,NuOrder_Direct,SKU00304,Activewear,4,111.32,57.6
17,NuOrder_Direct,SKU00305,Accessories,1,27.92,18.14
17,NuOrder_Direct,SKU00308,Aerie Intimates,5,167.15,103.45
17,NuOrder_Direct,SKU00313,Men's Denim,1,74.79,41.01
17,NuOrder_Direct,SKU00315,Loungewear,2,115.18,61.32
17,NuOrder_Direct,SKU00321,Outerwear,2,143.04,75.78
17,NuOrder_Direct,SKU00323,Activewear,4,103.24,60.24
17,NuOrder_Direct,SKU00324,Aerie Intimates,21,580.44,331.8
17,NuOrder_Direct,SKU00332,Accessories,5,71.2,42.8
17,NuOrder_Direct,SKU00342,Tops & Blouses,10,343.3,203.2
17,NuOrder_Direct,SKU00343,Women's Denim,2,83.9,44.06
17,NuOrder_Direct,SKU00345,Graphic Tees,2,44.9,27.74
17,NuOrder_Direct,SKU00352,Loungewear,5,141.2,77.45
17,NuOrder_Direct,SKU00358,Outerwear,2,221.3,100.78
17,NuOrder_Direct,SKU00360,Outerwear,2,254.08,123.7
17,NuOrder_Direct,SKU00363,Tops & Blouses,2,75.62,44.12
17,NuOrder_Direct,SKU00378,Men's Denim,2,102.24,49.72
17,NuOrder_Direct,SKU00392,Graphic Tees,4,98.4,63.72
17,NuOrder_Direct,SKU00393,Graphic Tees,5,103.4,60.1
17,NuOrder_Direct,SKU00415,Activewear,4,244.48,143.32
17,NuOrder_Direct,SKU00417,Aerie Intimates,2,40.84,23.74
