Fiscal_Year,Week_Index,Season,Partner,Category,Planned_Units,Allocated_Units,Backorder_Units,Actual_Units,Actual_Revenue,Actual_GM_Dollars,Avg_Fill_Rate,Avg_Forecast_Accuracy,Avg_Markdown_Rate,Actual_GM_Pct
2024,6,Spring,Zappos,Women's Denim,7,7,0,6,266.76,152.34,1.0,1.0,0.041,0.571
2024,7,Spring,Amazon,Accessories,20,20,0,19,325.97,191.62,1.0,0.9443333333333334,0.056999999999999995,0.588
2024,7,Spring,Amazon,Activewear,7,7,0,7,289.56,156.86,1.0,1.0,0.045,0.542
2024,7,Spring,Amazon,Aerie Intimates,16,16,0,15,492.18,299.53,1.0,0.9665,0.0215,0.609
2024,7,Spring,Amazon,Graphic Tees,50,50,0,48,978.6,584.94,1.0,0.9550000000000001,0.036199999999999996,0.598
2024,7,Spring,Amazon,Men's Denim,14,14,0,14,875.4,429.59000000000003,1.0,1.0,0.04575,0.491
2024,7,Spring,Amazon,Outerwear,20,20,0,17,1720.4699999999998,754.46,1.0,0.8945000000000001,0.033,0.439
2024,7,Spring,Amazon,Seasonal Capsule,3,3,0,3,178.49,86.88,1.0,1.0,0.082,0.487
2024,7,Spring,Amazon,Tops & Blouses,6,6,0,6,246.52,125.58,1.0,1.0,0.0405,0.509
2024,7,Spring,Amazon,Women's Denim,34,34,0,33,1900.03,1019.8,1.0,0.95,0.033600000000000005,0.537
2024,7,Spring,Macy's,Accessories,28,28,0,27,531.41,323.93,1.0,0.9583999999999999,0.0482,0.61
2024,7,Spring,Macy's,Activewear,4,4,0,4,165.5,88.38,1.0,1.0,0.05,0.534
2024,7,Spring,Macy's,Aerie Intimates,9,9,0,8,211.06,110.96000000000001,1.0,0.9165,0.051000000000000004,0.526
2024,7,Spring,Macy's,Graphic Tees,121,121,0,118,2477.28,1438.38,1.0,0.9455833333333333,0.03691666666666667,0.581
2024,7,Spring,Macy's,Loungewear,14,14,0,14,375.06,204.96,1.0,0.933,0.048,0.546
2024,7,Spring,Macy's,Men's Denim,28,28,0,28,1623.0,799.87,1.0,0.9795714285714286,0.04185714285714286,0.493
2024,7,Spring,Macy's,Outerwear,20,20,0,20,1940.97,888.14,1.0,1.0,0.03675,0.458
2024,7,Spring,Macy's,Seasonal Capsule,20,20,0,18,1407.9,667.22,1.0,0.95825,0.069,0.474
2024,7,Spring,Macy's,Tops & Blouses,17,17,0,17,356.45,195.63,1.0,0.9800000000000001,0.0356,0.549
2024,7,Spring,Macy's,Women's Denim,19,19,0,19,985.0600000000001,492.87,1.0,0.9099999999999999,0.0364,0.5
2024,7,Spring,Nordstrom,Accessories,19,19,0,18,356.75,218.31,1.0,0.9714,0.0438,0.612
2024,7,Spring,Nordstrom,Activewear,4,4,0,4,112.94,57.88,1.0,1.0,0.034,0.512
2024,7,Spring,Nordstrom,Aerie Intimates,6,6,0,5,162.95,99.25,1.0,0.833,0.025,0.609
2024,7,Spring,Nordstrom,Graphic Tees,64,64,0,63,1166.02,671.8,1.0,0.9413333333333332,0.03411111111111111,0.576
2024,7,Spring,Nordstrom,Loungewear,1,1,0,1,26.52,14.46,1.0,1.0,0.058,0.545
2024,7,Spring,Nordstrom,Men's Denim,1,1,0,1,55.83,28.31,1.0,1.0,0.059,0.507
2024,7,Spring,Nordstrom,Outerwear,18,18,0,16,1566.08,719.7099999999999,1.0,0.8534,0.04,0.46
2024,7,Spring,Nordstrom,Seasonal Capsule,10,10,0,10,780.98,369.29999999999995,1.0,0.9445,0.049999999999999996,0.473
2024,7,Spring,Nordstrom,Tops & Blouses,10,10,0,10,258.40999999999997,141.81,1.0,1.0,0.045799999999999993,0.549
2024,7,Spring,Nordstrom,Women's Denim,32,32,0,32,1677.87,906.28,1.0,0.9677142857142857,0.03628571428571429,0.54
2024,7,Spring,NuOrder_Direct,Accessories,12,12,0,12,260.61,161.3,1.0,1.0,0.04075,0.619
2024,7,Spring,NuOrder_Direct,Activewear,1,1,0,1,25.88,12.58,1.0,1.0,0.046,0.486
2024,7,Spring,NuOrder_Direct,Aerie Intimates,8,8,0,8,235.66,142.12,1.0,1.0,0.0305,0.603
2024,7,Spring,NuOrder_Direct,Graphic Tees,57,57,0,54,1150.3,662.0,1.0,0.9516249999999999,0.039625,0.576
2024,7,Spring,NuOrder_Direct,Loungewear,7,7,0,6,159.0,86.19,1.0,0.9165,0.051500000000000004,0.542
2024,7,Spring,NuOrder_Direct,Men's Denim,12,12,0,11,627.97,308.47,1.0,0.95,0.0348,0.491
2024,7,Spring,NuOrder_Direct,Outerwear,12,12,0,11,1055.27,481.90999999999997,1.0,0.9375,0.03725,0.457
2024,7,Spring,NuOrder_Direct,Seasonal Capsule,9,9,0,9,750.6,357.96,1.0,1.0,0.08666666666666667,0.477
2024,7,Spring,NuOrder_Direct,Tops & Blouses,13,13,0,13,323.76,178.15,1.0,0.96,0.033999999999999996,0.55
2024,7,Spring,NuOrder_Direct,Women's Denim,16,16,0,15,791.59,441.1,1.0,1.0,0.0285,0.557
2024,7,Spring,Zappos,Accessories,11,11,0,11,215.64000000000001,131.93,1.0,1.0,0.044,0.612
2024,7,Spring,Zappos,Activewear,2,2,0,2,83.7,45.14,1.0,1.0,0.0385,0.539
2024,7,Spring,Zappos,Graphic Tees,5,5,0,5,99.0,55.7,1.0,1.0,0.042,0.563
2024,7,Spring,Zappos,Loungewear,1,1,0,1,27.19,15.13,1.0,1.0,0.034,0.556
2024,7,Spring,Zappos,Outerwear,6,6,0,6,498.68999999999994,236.49,1.0,1.0,0.026000000000000002,0.474
2024,7,Spring,Zappos,Seasonal Capsule,2,2,0,2,184.42,93.5,1.0,1.0,0.039,0.507
2024,7,Spring,Zappos,Tops & Blouses,4,4,0,4,112.04,63.14,1.0,1.0,0.046,0.564
2024,7,Spring,Zappos,Women's Denim,6,6,0,6,285.4,156.68,1.0,1.0,0.041499999999999995,0.549
2024,8,Spring,Amazon,Accessories,16,16,0,15,255.74,149.1,1.0,0.8703333333333333,0.07,0.583
2024,8,Spring,Amazon,Activewear,14,14,0,13,493.36,261.0,1.0,0.9166666666666666,0.03766666666666667,0.529
2024,8,Spring,Amazon,Aerie Intimates,15,15,0,15,483.79,290.42,1.0,0.9743333333333334,0.033,0.6
2024,8,Spring,Amazon,Graphic Tees,50,50,0,50,1007.7900000000001,596.81,1.0,0.96,0.049,0.592
2024,8,Spring,Amazon,Men's Denim,13,13,0,12,749.38,367.45,1.0,0.9285,0.04975,0.49
2024,8,Spring,Amazon,Outerwear,19,19,0,19,1869.91,829.6099999999999,1.0,0.8916666666666666,0.03366666666666667,0.444
2024,8,Spring,Amazon,Seasonal Capsule,3,3,0,3,175.59,83.98,1.0,1.0,0.0935,0.478
2024,8,Spring,Amazon,Tops & Blouses,5,5,0,5,197.68,100.42999999999999,1.0,1.0,0.03949999999999999,0.508
2024,8,Spring,Amazon,Women's Denim,31,31,0,29,1663.19,895.4,1.0,0.9446,0.0378,0.538
2024,8,Spring,Macy's,Accessories,32,32,0,31,608.75,370.53999999999996,1.0,0.8946,0.0496,0.609
2024,8,Spring,Macy's,Activewear,17,17,0,17,687.1300000000001,354.58,1.0,0.9722500000000001,0.044,0.516
2024,8,Spring,Macy's,Aerie Intimates,12,12,0,11,304.59,163.4,1.0,0.9166666666666666,0.035333333333333335,0.536
2024,8,Spring,Macy's,Graphic Tees,121,121,0,114,2344.73,1351.41,1.0,0.9065833333333333,0.044750000000000005,0.576
2024,8,Spring,Macy's,Loungewear,11,11,0,11,287.65,154.0,1.0,0.9,0.07,0.535
2024,8,Spring,Macy's,Men's Denim,25,25,0,25,1557.25,763.9399999999999,1.0,1.0,0.03575,0.491
2024,8,Spring,Macy's,Outerwear,26,26,0,24,2287.42,1053.3,1.0,0.85275,0.03375,0.46
2024,8,Spring,Macy's,Seasonal Capsule,22,22,0,21,1641.4699999999998,765.64,1.0,0.9822500000000001,0.07975,0.466
2024,8,Spring,Macy's,Tops & Blouses,15,15,0,15,313.98,171.35,1.0,0.9714,0.0402,0.546
2024,8,Spring,Macy's,Women's Denim,17,17,0,17,861.8199999999999,433.76,1.0,0.9334,0.034999999999999996,0.503
2024,8,Spring,Nordstrom,Accessories,17,17,0,17,329.31,200.65,1.0,1.0,0.0428,0.609
2024,8,Spring,Nordstrom,Activewear,3,3,0,3,85.99000000000001,44.230000000000004,1.0,1.0,0.0515,0.514
2024,8,Spring,Nordstrom,Aerie Intimates,9,9,0,8,253.46,150.82,1.0,0.9285,0.028499999999999998,0.595
2024,8,Spring,Nordstrom,Graphic Tees,57,57,0,56,1044.6399999999999,600.19,1.0,0.963888888888889,0.04188888888888889,0.575
2024,8,Spring,Nordstrom,Loungewear,1,1,0,1,27.04,14.98,1.0,1.0,0.04,0.554
2024,8,Spring,Nordstrom,Men's Denim,4,4,0,4,290.19,139.91,1.0,1.0,0.034,0.482
2024,8,Spring,Nordstrom,Outerwear,20,20,0,19,1786.7,819.03,1.0,0.9305,0.044333333333333336,0.458
2024,8,Spring,Nordstrom,Seasonal Capsule,13,13,0,12,723.22,334.8,1.0,0.9166666666666666,0.06066666666666667,0.463
2024,8,Spring,Nordstrom,Tops & Blouses,8,8,0,8,202.25,110.1,1.0,1.0,0.0494,0.544
2024,8,Spring,Nordstrom,Women's Denim,32,32,0,31,1622.55,881.7199999999999,1.0,0.9642857142857143,0.034428571428571426,0.543
2024,8,Spring,NuOrder_Direct,Accessories,11,11,0,11,239.17000000000002,146.91,1.0,1.0,0.045000000000000005,0.614
2024,8,Spring,NuOrder_Direct,Activewear,1,1,0,1,25.81,12.51,1.0,1.0,0.048,0.485
2024,8,Spring,NuOrder_Direct,Aerie Intimates,8,8,0,8,231.11,137.21,1.0,1.0,0.043333333333333335,0.594
2024,8,Spring,NuOrder_Direct,Graphic Tees,56,56,0,53,1127.53,643.09,1.0,0.965125,0.048375,0.57
2024,8,Spring,NuOrder_Direct,Loungewear,8,8,0,8,211.78,114.66999999999999,1.0,1.0,0.0545,0.541
2024,8,Spring,NuOrder_Direct,Men's Denim,11,11,0,11,598.33,287.25,1.0,1.0,0.0444,0.48
2024,8,Spring,NuOrder_Direct,Outerwear,13,13,0,13,1215.5,554.74,1.0,1.0,0.04225,0.456
2024,8,Spring,NuOrder_Direct,Seasonal Capsule,9,9,0,9,741.9300000000001,349.28999999999996,1.0,1.0,0.09466666666666666,0.471
2024,8,Spring,NuOrder_Direct,Tops & Blouses,11,11,0,10,260.29,142.03,1.0,0.96,0.040600000000000004,0.546
2024,8,Spring,NuOrder_Direct,Women's Denim,17,17,0,17,880.45,480.13,1.0,0.92225,0.04525,0.545
2024,8,Spring,Zappos,Accessories,11,11,0,11,214.79,131.07999999999998,1.0,1.0,0.0472,0.61
2024,8,Spring,Zappos,Activewear,2,2,0,2,82.15,43.59,1.0,1.0,0.054,0.531
2024,8,Spring,Zappos,Aerie Intimates,1,1,0,1,30.82,17.72,1.0,1.0,0.017,0.575
2024,8,Spring,Zappos,Graphic Tees,5,5,0,5,98.35,55.05,1.0,0.833,0.049,0.56
2024,8,Spring,Zappos,Loungewear,1,1,0,1,26.32,14.26,1.0,1.0,0.066,0.542
2024,8,Spring,Zappos,Outerwear,6,6,0,6,494.31,232.11,1.0,1.0,0.036000000000000004,0.47
2024,8,Spring,Zappos,Seasonal Capsule,2,2,0,2,181.38,90.46,1.0,1.0,0.055,0.499
2024,8,Spring,Zappos,Tops & Blouses,4,4,0,4,109.94,61.04,1.0,1.0,0.062,0.555
2024,8,Spring,Zappos,Women's Denim,6,6,0,6,282.02,153.3,1.0,1.0,0.046,0.544
2024,9,Spring,Amazon,Accessories,23,23,0,22,378.68,221.31,1.0,0.7986666666666666,0.06533333333333334,0.584
2024,9,Spring,Amazon,Activewear,12,12,0,12,463.68,245.55,1.0,1.0,0.037,0.53
2024,9,Spring,Amazon,Aerie Intimates,38,38,0,37,1000.36,594.02,1.0,0.9538,0.0298,0.594
2024,9,Spring,Amazon,Graphic Tees,76,76,0,71,1551.05,895.36,1.0,0.8911666666666666,0.04883333333333333,0.577
2024,9,Spring,Amazon,Loungewear,20,20,0,17,613.49,325.84000000000003,1.0,0.845,0.0215,0.531
2024,9,Spring,Amazon,Men's Denim,13,13,0,13,802.75,388.88,1.0,0.96425,0.055749999999999994,0.484
2024,9,Spring,Amazon,Outerwear,20,20,0,20,1940.73,846.66,1.0,0.9166666666666666,0.042666666666666665,0.436
2024,9,Spring,Amazon,Seasonal Capsule,2,2,0,2,116.5,56.31,1.0,1.0,0.10049999999999999,0.483
2024,9,Spring,Amazon,Tops & Blouses,5,5,0,5,199.08,101.83000000000001,1.0,1.0,0.039,0.512
2024,9,Spring,Amazon,Women's Denim,34,34,0,34,1952.04,1035.8999999999999,1.0,0.9538333333333333,0.041166666666666664,0.531
2024,9,Spring,Macy's,Accessories,37,37,0,37,662.9100000000001,400.03,1.0,0.9761666666666667,0.052833333333333336,0.603
2024,9,Spring,Macy's,Activewear,21,21,0,20,814.94,424.66,1.0,0.95,0.035500000000000004,0.521
2024,9,Spring,Macy's,Aerie Intimates,45,45,0,44,1179.19,650.33,1.0,0.913,0.04925,0.552
2024,9,Spring,Macy's,Graphic Tees,158,158,0,152,3127.86,1805.1000000000001,1.0,0.9305384615384615,0.04684615384615384,0.577
2024,9,Spring,Macy's,Loungewear,36,36,0,35,1317.3799999999999,734.63,1.0,0.9618,0.0332,0.558
2024,9,Spring,Macy's,Men's Denim,33,33,0,32,1938.55,947.74,1.0,0.9285555555555555,0.044444444444444446,0.489
2024,9,Spring,Macy's,Outerwear,25,25,0,24,2291.06,1045.52,1.0,0.927,0.04375,0.456
2024,9,Spring,Macy's,Seasonal Capsule,20,20,0,19,1465.38,679.65,1.0,1.0,0.09225,0.464
2024,9,Spring,Macy's,Tops & Blouses,21,21,0,21,436.61,235.68,1.0,0.9800000000000001,0.0478,0.54
2024,9,Spring,Macy's,Women's Denim,22,22,0,21,1099.71,555.16,1.0,0.9249999999999999,0.03166666666666667,0.505
2024,9,Spring,Nordstrom,Accessories,24,24,0,24,440.64,267.62,1.0,0.9583333333333334,0.04633333333333334,0.607
2024,9,Spring,Nordstrom,Activewear,4,4,0,4,109.97999999999999,54.92,1.0,1.0,0.0595,0.499
2024,9,Spring,Nordstrom,Aerie Intimates,43,43,0,40,1090.52,624.55,1.0,0.914,0.02925,0.573
2024,9,Spring,Nordstrom,Graphic Tees,71,71,0,67,1229.82,704.1800000000001,1.0,0.913,0.044888888888888895,0.573
2024,9,Spring,Nordstrom,Loungewear,17,17,0,17,679.79,387.61,1.0,0.96425,0.03675,0.57
2024,9,Spring,Nordstrom,Men's Denim,7,7,0,7,473.68,230.48,1.0,1.0,0.042,0.487
2024,9,Spring,Nordstrom,Outerwear,19,19,0,19,1815.6200000000001,821.3199999999999,1.0,0.9583333333333334,0.04733333333333334,0.452
2024,9,Spring,Nordstrom,Seasonal Capsule,15,15,0,15,968.9200000000001,445.35,1.0,0.9,0.061,0.46
2024,9,Spring,Nordstrom,Tops & Blouses,9,9,0,9,238.31,130.41,1.0,1.0,0.0546,0.547
2024,9,Spring,Nordstrom,Women's Denim,29,29,0,28,1442.1499999999999,768.36,1.0,0.963625,0.034875,0.533
2024,9,Spring,NuOrder_Direct,Accessories,11,11,0,11,238.63,146.37,1.0,1.0,0.04975,0.613
2024,9,Spring,NuOrder_Direct,Activewear,1,1,0,1,25.13,11.83,1.0,1.0,0.074,0.471
2024,9,Spring,NuOrder_Direct,Aerie Intimates,34,34,0,34,911.16,519.38,1.0,0.9800000000000001,0.0438,0.57
2024,9,Spring,NuOrder_Direct,Graphic Tees,57,57,0,54,1149.76,658.74,1.0,0.9145,0.044125,0.573
2024,9,Spring,NuOrder_Direct,Loungewear,26,26,0,26,955.63,532.43,1.0,1.0,0.038,0.557
2024,9,Spring,NuOrder_Direct,Men's Denim,14,14,0,14,782.6,385.74,1.0,1.0,0.042666666666666665,0.493
2024,9,Spring,NuOrder_Direct,Outerwear,11,11,0,11,1053.48,480.12,1.0,1.0,0.0405,0.456
2024,9,Spring,NuOrder_Direct,Seasonal Capsule,10,10,0,10,808.26,370.57,1.0,0.9583333333333334,0.11666666666666665,0.458
2024,9,Spring,NuOrder_Direct,Tops & Blouses,12,12,0,12,300.03,163.58,1.0,1.0,0.041999999999999996,0.545
2024,9,Spring,NuOrder_Direct,Women's Denim,17,17,0,16,834.31,453.06,1.0,0.95,0.049,0.543
2024,9,Spring,Zappos,Accessories,11,11,0,11,213.61,129.9,1.0,1.0,0.0526,0.608
2024,9,Spring,Zappos,Activewear,2,2,0,2,81.58,43.019999999999996,1.0,1.0,0.056,0.527
2024,9,Spring,Zappos,Aerie Intimates,4,4,0,4,100.21,59.06,1.0,1.0,0.0215,0.589
2024,9,Spring,Zappos,Graphic Tees,13,13,0,13,299.24,166.19,1.0,1.0,0.038,0.555
2024,9,Spring,Zappos,Loungewear,2,2,0,2,83.06,44.07,1.0,1.0,0.041,0.531
2024,9,Spring,Zappos,Outerwear,6,6,0,6,491.88,229.68,1.0,1.0,0.0415,0.467
2024,9,Spring,Zappos,Seasonal Capsule,1,1,0,1,89.16,43.7,1.0,1.0,0.071,0.49
2024,9,Spring,Zappos,Tops & Blouses,4,4,0,4,109.74,60.84,1.0,1.0,0.062,0.554
2024,9,Spring,Zappos,Women's Denim,9,9,0,9,430.23,230.0,1.0,0.9375,0.0565,0.535
2024,10,Spring,Amazon,Accessories,24,24,0,24,403.45,233.16000000000003,1.0,0.9743333333333334,0.08033333333333333,0.578
2024,10,Spring,Amazon,Activewear,38,38,0,38,1583.79,887.9,1.0,0.9833333333333334,0.030166666666666665,0.561
2024,10,Spring,Amazon,Aerie Intimates,49,49,0,49,1326.55,787.91,1.0,0.9596,0.027000000000000003,0.594
2024,10,Spring,Amazon,Graphic Tees,56,56,0,53,1143.98,657.13,1.0,0.8835000000000001,0.051333333333333335,0.574
2024,10,Spring,Amazon,Loungewear,28,28,0,27,1027.3799999999999,540.23,1.0,0.9036666666666667,0.026333333333333334,0.526
2024,10,Spring,Amazon,Men's Denim,15,15,0,14,871.9,425.77,1.0,0.9225,0.0585,0.488
2024,10,Spring,Amazon,Outerwear,19,19,0,19,1851.91,811.6099999999999,1.0,0.9106666666666667,0.04,0.438
2024,10,Spring,Amazon,Seasonal Capsule,5,5,0,5,381.09,182.57,1.0,1.0,0.09500000000000001,0.479
2024,10,Spring,Amazon,Tops & Blouses,8,8,0,8,287.42,149.0,1.0,0.8889999999999999,0.03666666666666667,0.518
2024,10,Spring,Amazon,Women's Denim,28,28,0,28,1601.6,847.69,1.0,0.9848333333333333,0.04783333333333333,0.529
2024,10,Spring,Macy's,Accessories,39,39,0,37,638.53,386.59000000000003,1.0,0.9141428571428571,0.049857142857142864,0.605
2024,10,Spring,Macy's,Activewear,35,35,0,32,1325.74,714.59,1.0,0.9617142857142857,0.039,0.539
2024,10,Spring,Macy's,Aerie Intimates,45,45,0,45,1220.7,676.95,1.0,0.95,0.0325,0.555
2024,10,Spring,Macy's,Graphic Tees,133,133,0,126,2595.34,1495.0,1.0,0.9504615384615385,0.048846153846153845,0.576
2024,10,Spring,Macy's,Loungewear,55,55,0,54,2038.65,1121.18,1.0,0.8886666666666666,0.03866666666666667,0.55
2024,10,Spring,Macy's,Men's Denim,37,37,0,35,2108.91,1029.44,1.0,0.9722222222222222,0.04655555555555555,0.488
2024,10,Spring,Macy's,Outerwear,22,22,0,21,1987.25,894.4200000000001,1.0,0.96,0.048,0.45
2024,10,Spring,Macy's,Seasonal Capsule,18,18,0,17,1323.16,606.41,1.0,1.0,0.0876,0.458
2024,10,Spring,Macy's,Tops & Blouses,20,20,0,19,395.26,212.19,1.0,0.9818,0.0528,0.537
2024,10,Spring,Macy's,Women's Denim,20,20,0,20,1041.04,515.89,1.0,1.0,0.04583333333333334,0.496
2024,10,Spring,Nordstrom,Accessories,29,29,0,29,508.78,309.61,1.0,0.9761428571428572,0.04771428571428571,0.609
2024,10,Spring,Nordstrom,Activewear,11,11,0,11,455.31000000000006,258.33,1.0,1.0,0.040999999999999995,0.567
2024,10,Spring,Nordstrom,Aerie Intimates,50,50,0,49,1340.05,767.53,1.0,0.9145,0.03425,0.573
2024,10,Spring,Nordstrom,Graphic Tees,69,69,0,66,1219.6599999999999,693.49,1.0,0.9437777777777777,0.05433333333333333,0.569
2024,10,Spring,Nordstrom,Loungewear,20,20,0,18,729.33,410.22,1.0,0.91425,0.0405,0.562
2024,10,Spring,Nordstrom,Men's Denim,11,11,0,11,727.92,360.56,1.0,1.0,0.033,0.495
2024,10,Spring,Nordstrom,Outerwear,21,21,0,21,1967.3,892.29,1.0,0.9721666666666667,0.050666666666666665,0.454
2024,10,Spring,Nordstrom,Seasonal Capsule,14,14,0,13,789.16,355.69,1.0,0.8593333333333334,0.081,0.451
2024,10,Spring,Nordstrom,Tops & Blouses,10,10,0,10,256.66,140.02,1.0,1.0,0.055,0.546
2024,10,Spring,Nordstrom,Women's Denim,33,33,0,32,1646.15,871.61,1.0,0.96875,0.04525,0.529
2024,10,Spring,NuOrder_Direct,Accessories,10,10,0,9,195.93,119.73,1.0,0.95,0.05450000000000001,0.611
2024,10,Spring,NuOrder_Direct,Activewear,10,10,0,10,421.78,239.02999999999997,1.0,1.0,0.041666666666666664,0.567
2024,10,Spring,NuOrder_Direct,Aerie Intimates,33,33,0,33,889.58,509.64,1.0,1.0,0.0376,0.573
2024,10,Spring,NuOrder_Direct,Graphic Tees,52,52,0,52,1089.56,619.86,1.0,0.9359999999999999,0.051375000000000004,0.569
2024,10,Spring,NuOrder_Direct,Loungewear,27,27,0,25,933.26,508.77,1.0,0.869,0.04171428571428571,0.545
2024,10,Spring,NuOrder_Direct,Men's Denim,15,15,0,15,841.19,410.99,1.0,0.9714285714285714,0.04257142857142857,0.489
2024,10,Spring,NuOrder_Direct,Outerwear,14,14,0,13,1265.4299999999998,573.11,1.0,0.9375,0.0475,0.453
2024,10,Spring,NuOrder_Direct,Seasonal Capsule,9,9,0,9,757.26,349.93,1.0,1.0,0.072,0.462
2024,10,Spring,NuOrder_Direct,Tops & Blouses,13,13,0,13,315.73,170.12,1.0,1.0,0.0558,0.539
2024,10,Spring,NuOrder_Direct,Women's Denim,17,17,0,17,876.13,475.81,1.0,0.9722500000000001,0.04925,0.543
2024,10,Spring,Zappos,Accessories,12,12,0,11,210.55,126.84,1.0,0.96,0.0646,0.602
2024,10,Spring,Zappos,Activewear,6,6,0,6,317.14,177.42000000000002,1.0,1.0,0.05833333333333333,0.559
2024,10,Spring,Zappos,Aerie Intimates,4,4,0,4,98.32,57.17,1.0,1.0,0.0385,0.581
2024,10,Spring,Zappos,Graphic Tees,12,12,0,12,280.68,156.29,1.0,1.0,0.03366666666666667,0.557
2024,10,Spring,Zappos,Loungewear,3,3,0,3,139.87,73.95,1.0,1.0,0.034,0.529
2024,10,Spring,Zappos,Outerwear,6,6,0,6,491.01,228.81,1.0,1.0,0.043,0.466
2024,10,Spring,Zappos,Seasonal Capsule,1,1,0,1,88.56,43.1,1.0,1.0,0.077,0.487
2024,10,Spring,Zappos,Tops & Blouses,4,4,0,4,109.28,60.379999999999995,1.0,1.0,0.066,0.553
2024,10,Spring,Zappos,Women's Denim,10,10,0,10,472.32000000000005,253.01999999999998,1.0,1.0,0.056999999999999995,0.536
2024,11,Spring,Amazon,Accessories,21,21,0,21,349.59000000000003,202.32,1.0,0.8153333333333334,0.079,0.579
2024,11,Spring,Amazon,Activewear,34,34,0,33,1383.5800000000002,762.36,1.0,0.9595714285714286,0.033999999999999996,0.551
2024,11,Spring,Amazon,Aerie Intimates,44,44,0,42,1124.69,664.18,1.0,0.9067999999999999,0.0396,0.591
2024,11,Spring,Amazon,Graphic Tees,82,82,0,80,1717.1699999999998,986.2200000000001,1.0,0.9685,0.050333333333333334,0.574
2024,11,Spring,Amazon,Loungewear,20,20,0,20,759.4399999999999,398.15999999999997,1.0,0.9153333333333333,0.028,0.524
2024,11,Spring,Amazon,Men's Denim,23,23,0,23,1525.37,773.22,1.0,0.9778,0.05940000000000001,0.507
2024,11,Spring,Amazon,Outerwear,23,23,0,22,2121.98,913.8800000000001,1.0,0.8593333333333334,0.05133333333333334,0.431
2024,11,Spring,Amazon,Seasonal Capsule,7,7,0,7,524.47,248.42,1.0,1.0,0.09900000000000002,0.474
2024,11,Spring,Amazon,Tops & Blouses,7,7,0,7,239.03,124.3,1.0,1.0,0.04033333333333334,0.52
2024,11,Spring,Amazon,Women's Denim,80,80,0,76,4355.27,2365.33,1.0,0.9302222222222222,0.042666666666666665,0.543
2024,11,Spring,Macy's,Accessories,40,40,0,38,658.37,398.4,1.0,0.926142857142857,0.05157142857142857,0.605
2024,11,Spring,Macy's,Activewear,54,54,0,52,2020.8700000000001,1078.17,1.0,0.9713333333333334,0.03911111111111111,0.534
2024,11,Spring,Macy's,Aerie Intimates,56,56,0,56,1498.72,818.6300000000001,1.0,0.952,0.051750000000000004,0.546
2024,11,Spring,Macy's,Graphic Tees,162,162,0,157,3236.0299999999997,1860.92,1.0,0.927076923076923,0.047538461538461536,0.575
2024,11,Spring,Macy's,Loungewear,45,45,0,44,1659.38,908.6,1.0,0.9013333333333334,0.044500000000000005,0.548
2024,11,Spring,Macy's,Men's Denim,41,41,0,40,2469.15,1222.06,1.0,0.9632999999999999,0.0524,0.495
2024,11,Spring,Macy's,Outerwear,22,22,0,22,2032.57,906.11,1.0,0.96,0.05439999999999999,0.446
2024,11,Spring,Macy's,Seasonal Capsule,25,25,0,23,1775.72,803.47,1.0,0.9861666666666666,0.09233333333333334,0.452
2024,11,Spring,Macy's,Tops & Blouses,16,16,0,15,309.26,166.76,1.0,0.975,0.054200000000000005,0.539
2024,11,Spring,Macy's,Women's Denim,60,60,0,55,3029.81,1607.19,1.0,0.9401999999999999,0.040100000000000004,0.53
2024,11,Spring,Nordstrom,Accessories,33,33,0,32,548.1700000000001,332.59000000000003,1.0,0.9478571428571428,0.054285714285714284,0.607
2024,11,Spring,Nordstrom,Activewear,23,23,0,21,752.29,411.15999999999997,1.0,0.9428000000000001,0.04479999999999999,0.547
2024,11,Spring,Nordstrom,Aerie Intimates,40,40,0,40,1082.52,617.45,1.0,0.93175,0.03275,0.57
2024,11,Spring,Nordstrom,Graphic Tees,64,64,0,61,1119.81,638.42,1.0,0.8954444444444444,0.05455555555555555,0.57
2024,11,Spring,Nordstrom,Loungewear,17,17,0,17,671.81,379.63,1.0,1.0,0.041,0.565
2024,11,Spring,Nordstrom,Men's Denim,13,13,0,13,889.1600000000001,456.72,1.0,1.0,0.034800000000000005,0.514
2024,11,Spring,Nordstrom,Outerwear,21,21,0,21,1971.42,896.41,1.0,1.0,0.048499999999999995,0.455
2024,11,Spring,Nordstrom,Seasonal Capsule,15,15,0,15,957.39,431.72,1.0,0.9722500000000001,0.07,0.451
2024,11,Spring,Nordstrom,Tops & Blouses,10,10,0,10,255.21,138.57,1.0,1.0,0.05833333333333333,0.543
2024,11,Spring,Nordstrom,Women's Denim,51,51,0,49,2702.06,1473.49,1.0,0.9678181818181819,0.04072727272727273,0.545
2024,11,Spring,NuOrder_Direct,Accessories,11,11,0,11,240.14,147.88,1.0,1.0,0.05,0.616
2024,11,Spring,NuOrder_Direct,Activewear,15,15,0,15,555.5999999999999,305.70000000000005,1.0,1.0,0.041749999999999995,0.55
2024,11,Spring,NuOrder_Direct,Aerie Intimates,37,37,0,34,904.01,513.82,1.0,0.974,0.051000000000000004,0.568
2024,11,Spring,NuOrder_Direct,Graphic Tees,56,56,0,54,1126.8799999999999,639.19,1.0,0.94525,0.053,0.567
2024,11,Spring,NuOrder_Direct,Loungewear,29,29,0,29,1073.95,587.72,1.0,0.9821428571428571,0.047714285714285716,0.547
